fichier	corpus	loc	utt	token	age	annee	nbx	sumx	nbsx	sumsx	FUT	COND	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./ttg_perceo_clan/Adultes_Reunions_reunionelus_mun_10.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	40;	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Reunions_reunion_hen_09.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	218	10	40;	40	0	0	0	0	2	3	0	4	9	14	1	0	5	0	3	4	4	0	2	0	0	5	x
./ttg_perceo_clan/Adultes_Reunions_reunion_jan_09.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	233	10	40;	40	0	0	0	0	1	0	0	1	0	15	2	0	0	0	0	2	1	0	1	0	0	15	x
./ttg_perceo_clan/Adultes_Reunions_reunionkholle_moi_10.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	274	10	40;	40	0	0	0	0	0	2	1	1	4	26	1	0	1	0	8	2	1	0	2	2	0	11	x
./ttg_perceo_clan/Adultes_Reunions_reunion_luc_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	185	10	40;	40	0	0	0	0	1	0	0	0	1	18	0	0	3	0	0	2	0	0	0	2	0	12	x
./ttg_perceo_clan/Adultes_Reunions_reunionpp_aar_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	160	10	40;	40	0	0	0	0	0	0	0	0	4	13	1	0	4	0	1	3	0	0	4	0	0	6	x
./ttg_perceo_clan/Adultes_Reunions_see_reu_mat_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	240	10	40;	40	0	0	0	0	1	0	1	4	4	25	0	0	1	0	0	3	3	0	2	0	0	10	x
./ttg_perceo_clan/Adultes_Reunions_taki_cam_13.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	193	10	40;	40	0	0	0	0	0	0	0	1	5	10	0	0	1	1	2	7	2	0	1	0	0	5	x
./ttg_perceo_clan/Adultes_Reunions_tscha_cha_reu_ass_08.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	260	10	40;	40	0	0	0	0	0	0	0	2	3	18	0	0	0	0	4	5	1	0	4	0	2	5	x
./ttg_perceo_clan/Enfants_Long_adrien_bia_3.3-3.7_adrien1_bia.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	106	10	40;	40	0	0	0	0	0	0	0	0	1	10	1	0	0	1	0	1	2	0	2	1	0	5	x
./ttg_perceo_clan/Enfants_Long_adrien_bia_3.3-3.7_adrien2_bia.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	126	10	40;	40	0	0	0	0	0	0	0	0	1	9	1	0	0	2	0	3	0	0	3	2	0	10	x
./ttg_perceo_clan/Enfants_Long_adrien_bia_3.3-3.7_adrien3_bia.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	0	0	40;	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Enfants_Long_Akoub_Can_5.0-6.3_Akoub15_Can_Anon.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	182	10	40;	40	0	0	0	0	1	0	0	0	2	9	0	0	5	2	1	3	0	0	0	0	0	8	x
./ttg_perceo_clan/Enfants_Long_Akoub_Can_5.0-6.3_Akoub16_Can_Anon.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	140	10	40;	40	0	0	0	0	2	0	0	3	2	9	0	0	0	0	1	0	3	0	6	2	0	6	x
./ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem1_Can_Anon.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	155	10	40;	40	0	0	0	0	0	0	0	0	1	7	0	0	6	2	3	2	1	0	0	0	0	2	x
./ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem2_Can_Anon.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	169	10	40;	40	0	0	0	0	0	0	0	0	0	7	0	0	8	0	1	5	0	0	2	0	0	2	x
./ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem3_Can_Anon.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	149	10	40;	40	0	0	0	0	0	0	0	0	2	6	0	0	4	1	0	5	0	0	2	1	0	3	x
./ttg_perceo_clan/Enfants_Long_Alhem_Can_6.3-6.6_Alhem4_Can_Anon.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	175	10	40;	40	0	0	0	0	3	0	1	1	1	10	1	0	6	0	0	3	1	0	1	0	0	5	x
./ttg_perceo_clan/Enfants_Long_Cassandra_Can_5.2-6.7_Cassandra11_Can_Anon.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	140	10	40;	40	0	0	0	0	0	0	3	0	2	8	0	0	0	0	0	0	0	0	2	2	0	9	x
./ttg_perceo_clan/Enfants_Long_Cassandra_Can_5.2-6.7_Cassandra12_Can_Anon.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	153	10	40;	40	0	0	0	0	0	0	1	0	1	8	0	0	1	3	0	3	1	0	5	1	0	5	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia10_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	111	10	40;	40	0	0	0	0	0	0	0	0	5	2	0	0	1	1	1	2	1	0	0	0	1	3	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia11_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	137	10	40;	40	0	0	0	0	0	0	0	0	2	7	0	0	1	0	1	5	0	0	1	0	0	7	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia12_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	121	10	40;	40	0	0	0	0	0	0	0	3	3	10	0	0	0	0	0	4	3	0	0	1	0	5	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia1_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	126	10	40;	40	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	4	1	0	0	0	0	6	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia2_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	121	10	40;	40	0	0	0	0	0	0	0	0	1	6	1	0	0	0	1	4	0	0	0	1	0	6	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia3_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	103	10	40;	40	0	0	0	0	2	0	0	0	2	5	0	0	0	0	1	1	1	0	1	0	0	4	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia4_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	112	10	40;	40	0	0	0	0	1	0	0	1	2	3	0	0	0	0	1	1	1	0	2	0	0	5	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia5_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	130	10	40;	40	0	0	0	0	0	0	0	0	1	9	0	0	1	0	0	0	1	0	2	0	0	4	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia6_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	127	10	40;	40	0	0	0	0	1	0	0	0	2	7	0	0	1	0	1	2	1	0	0	0	0	7	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia7_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	119	10	40;	40	0	0	0	0	0	0	0	0	1	8	0	0	3	0	0	3	1	0	1	0	0	2	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia8_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	114	10	40;	40	0	0	0	0	1	1	0	0	6	9	2	0	2	1	1	0	3	0	1	0	0	11	x
./ttg_perceo_clan/Enfants_Long_celia_can_4.2-5.1_celia9_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	80	10	40;	40	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	3	1	0	0	2	0	2	x
./ttg_perceo_clan/Enfants_Long_celia_gav_4.7-4.11_celia1_gav.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	204	10	40;	40	0	0	0	0	0	0	2	0	3	15	1	0	3	1	0	1	1	0	1	1	1	7	x
./ttg_perceo_clan/Enfants_Long_celia_gav_4.7-4.11_celia2_gav.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	180	10	40;	40	0	0	0	0	0	1	1	1	2	16	0	0	3	3	1	1	3	0	2	1	0	5	x
./ttg_perceo_clan/Enfants_Long_celia_gav_4.7-4.11_celia3_gav.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	220	10	40;	40	0	0	0	0	0	0	4	0	1	24	0	0	1	1	0	3	0	0	0	5	0	14	x
./ttg_perceo_clan/Enfants_Long_fanny_cha_3.9-4.2_fanny1_cha.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	128	10	40;	40	0	0	0	0	0	2	0	0	0	6	1	0	0	0	0	1	0	0	1	0	0	12	x
./ttg_perceo_clan/Enfants_Long_fanny_cha_3.9-4.2_fanny2_cha.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	118	10	40;	40	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	1	2	0	2	0	0	3	x
./ttg_perceo_clan/Enfants_Long_fanny_cha_3.9-4.2_fanny3_cha.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	124	10	40;	40	0	0	0	0	0	0	3	0	1	14	0	0	0	0	0	0	0	0	2	1	0	4	x
./ttg_perceo_clan/Enfants_Long_Ferdinand_Can_5.11-7.2_Ferdinand3_Can_Anon.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	128	10	40;	40	0	0	0	0	0	0	1	0	2	4	0	0	0	0	0	1	1	0	1	0	0	7	x
./ttg_perceo_clan/Enfants_Long_Ferdinand_Can_5.11-7.2_Ferdinand4_Can_Anon.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	137	10	40;	40	0	0	0	0	0	0	1	2	2	10	0	0	0	0	2	3	1	0	1	1	1	7	x
./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle1_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	119	10	40;	40	0	0	0	0	1	0	0	1	2	11	0	0	0	1	0	2	2	0	0	0	0	8	x
./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle2_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	120	10	40;	40	0	0	0	0	0	1	0	0	3	9	0	0	0	0	1	0	1	0	1	2	0	7	x
./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle3_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	118	10	40;	40	0	0	0	0	0	0	1	0	2	9	0	0	1	0	0	3	1	0	1	0	0	9	x
./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle4_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	99	10	40;	40	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	1	2	0	0	0	0	2	x
./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle5_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	104	10	40;	40	0	0	0	0	0	1	0	0	0	12	0	0	0	0	0	3	1	0	2	0	0	6	x
./ttg_perceo_clan/Enfants_Long_gaelle_sow_3.0-3.4_gaelle6_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	123	10	40;	40	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	5	1	1	7	x
./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance1_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	119	10	40;	40	0	0	0	0	0	2	0	1	3	12	1	0	0	0	1	2	1	0	1	0	0	4	x
./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance2_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	112	10	40;	40	0	0	0	0	1	0	0	0	0	6	0	0	0	0	1	2	0	0	1	0	0	10	x
./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance3_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	116	10	40;	40	0	0	0	0	0	0	0	0	2	12	0	0	0	1	3	3	1	0	0	0	0	3	x
./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance4_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	120	10	40;	40	0	0	0	0	0	0	0	1	2	14	0	0	1	0	1	4	0	0	1	0	0	2	x
./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance5_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	104	10	40;	40	0	0	0	0	0	1	0	0	2	11	0	0	2	0	4	3	0	0	1	0	0	4	x
./ttg_perceo_clan/Enfants_Long_garance_sow_3.6-3.11_garance6_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	112	10	40;	40	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	1	0	1	0	0	2	x
./ttg_perceo_clan/Enfants_Long_hector_aub_5.6-6.0_hector1_aub.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	147	10	40;	40	0	0	0	0	0	1	0	5	2	9	1	0	3	0	1	1	3	0	2	0	1	8	x
./ttg_perceo_clan/Enfants_Long_hector_aub_5.6-6.0_hector2_aub.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	149	10	40;	40	0	0	0	0	0	0	0	3	7	10	0	0	1	0	0	3	2	0	2	2	0	9	x
./ttg_perceo_clan/Enfants_Long_hector_aub_5.6-6.0_hector3_aub.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	92	10	40;	40	0	0	0	0	0	1	0	1	5	6	0	0	0	0	1	0	3	0	0	0	0	3	x
./ttg_perceo_clan/Enfants_Long_hugo_bar_3.7-4.1_hugo1_bar.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	193	10	40;	40	0	0	0	0	2	0	0	1	6	15	1	0	0	3	1	0	2	0	4	0	0	11	x
./ttg_perceo_clan/Enfants_Long_hugo_bar_3.7-4.1_hugo2_bar.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	223	10	40;	40	0	0	0	0	5	0	0	0	7	16	1	0	3	1	0	5	4	0	5	0	0	6	x
./ttg_perceo_clan/Enfants_Long_hugo_bar_3.7-4.1_hugo3_bar.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	207	10	40;	40	0	0	0	0	0	0	1	0	6	17	0	0	0	0	0	2	4	0	2	1	0	9	x
./ttg_perceo_clan/Enfants_Long_hugo_gre_3.5-3.10_hugo1_gre.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	122	10	40;	40	0	0	0	0	0	0	0	0	3	6	1	0	0	0	0	1	2	0	1	0	0	9	x
./ttg_perceo_clan/Enfants_Long_hugo_gre_3.5-3.10_hugo2_gre.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	170	10	40;	40	0	0	0	0	0	0	0	0	5	8	0	0	3	0	0	4	4	0	0	0	0	6	x
./ttg_perceo_clan/Enfants_Long_hugo_gre_3.5-3.10_hugo3_gre.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	175	10	40;	40	0	0	0	0	0	0	1	0	4	15	0	0	0	0	0	2	2	0	3	0	0	6	x
./ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india1_bru.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	103	10	40;	40	0	0	0	0	2	0	1	0	2	7	0	0	1	0	0	0	1	0	1	0	0	9	x
./ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india2_bru.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	112	10	40;	40	0	0	0	0	0	0	1	3	0	11	1	0	0	0	0	1	1	0	1	0	0	4	x
./ttg_perceo_clan/Enfants_Long_india_bru_3.1-3.6_india3_bru.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	111	10	40;	40	0	0	0	0	0	0	0	0	0	13	1	0	1	0	2	1	0	0	0	0	0	6	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel1_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	119	10	40;	40	0	0	0	0	0	0	0	3	0	13	1	0	0	0	0	0	2	0	3	0	0	2	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel2_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	91	10	40;	40	0	0	0	0	0	0	0	0	1	5	0	0	1	0	3	3	1	0	1	0	0	2	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel3_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	103	10	40;	40	0	0	0	0	0	0	0	1	0	8	0	0	1	1	4	6	1	0	1	1	0	1	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel4_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	134	10	40;	40	0	0	0	0	0	0	0	5	0	10	0	0	0	0	0	5	2	0	3	0	0	4	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel5_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	95	10	40;	40	0	0	0	0	1	0	0	0	1	6	0	0	0	1	1	3	1	0	0	0	0	3	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel6_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	162	10	40;	40	0	0	0	0	1	0	1	0	4	17	2	0	1	0	0	0	0	0	0	0	0	9	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel7_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	144	10	40;	40	0	0	0	0	0	1	0	0	4	8	0	0	2	1	0	2	1	0	0	1	1	3	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel8_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	158	10	40;	40	0	0	0	0	0	0	1	0	2	9	0	0	0	0	0	1	1	0	3	1	0	12	x
./ttg_perceo_clan/Enfants_Long_lionel_can_5.5-5.9_lionel9_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	160	10	40;	40	0	0	0	0	0	0	0	0	1	12	0	0	2	1	0	3	2	0	0	1	1	8	x
./ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise1_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	118	10	40;	40	0	0	0	0	0	0	0	1	1	10	0	0	0	0	0	0	0	0	0	0	0	7	x
./ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise2_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	119	10	40;	40	0	0	0	0	1	0	0	0	0	7	1	0	0	0	1	3	0	0	0	0	0	9	x
./ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise3_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	110	10	40;	40	0	0	0	0	0	0	0	0	3	12	0	0	0	0	1	1	4	0	0	0	0	4	x
./ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise4_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	113	10	40;	40	0	0	0	0	0	0	0	0	7	13	0	0	1	0	0	1	0	0	1	0	0	10	x
./ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise5_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	102	10	40;	40	0	0	0	0	0	0	0	0	3	8	0	0	1	0	0	0	0	0	0	0	0	2	x
./ttg_perceo_clan/Enfants_Long_louise_sow_4.3-4.7_louise6_sow.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	123	10	40;	40	0	0	0	0	1	0	0	0	1	9	0	0	1	0	0	1	0	0	3	0	0	5	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie1_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	75	10	40;	40	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	1	0	1	0	0	4	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie2_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	106	10	40;	40	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	2	0	1	0	0	6	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie3_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	70	10	40;	40	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie4_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	131	10	40;	40	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	1	0	0	2	0	3	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie5_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	127	10	40;	40	0	0	0	0	0	0	1	0	1	9	0	0	2	0	0	3	0	0	3	0	0	6	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie6_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	93	10	40;	40	0	0	0	0	0	1	1	0	0	8	0	0	1	0	0	2	1	0	1	1	0	3	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie7_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	69	10	40;	40	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	2	1	0	0	0	0	3	x
./ttg_perceo_clan/Enfants_Long_lucie_can_5.3-5.9_lucie8_can.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	92	10	40;	40	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	1	1	0	3	1	0	4	x
./ttg_perceo_clan/Enfants_Long_lucille_cha_5.0-5.6_lucille1_cha.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	165	10	40;	40	0	0	0	0	0	0	0	1	6	12	2	0	1	1	1	3	5	0	1	0	1	7	x
./ttg_perceo_clan/Enfants_Long_lucille_cha_5.0-5.6_lucille2_cha.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	171	10	40;	40	0	0	0	0	0	1	1	3	6	12	1	0	4	0	0	1	4	0	0	1	0	11	x
./ttg_perceo_clan/Enfants_Long_lucille_cha_5.0-5.6_lucille3_cha.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	132	10	40;	40	0	0	0	0	0	0	0	0	5	8	0	0	0	0	1	1	2	0	0	0	0	7	x
./ttg_perceo_clan/Enfants_Long_maelle_rou_5.6-5.11_maelle1_rou.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	122	10	40;	40	0	0	0	0	0	0	0	2	5	6	0	0	2	0	0	1	4	0	0	1	1	6	x
./ttg_perceo_clan/Enfants_Long_maelle_rou_5.6-5.11_maelle2_rou.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	172	10	40;	40	0	0	0	0	0	0	0	0	5	9	0	0	2	1	0	5	3	0	1	1	0	10	x
./ttg_perceo_clan/Enfants_Long_maelle_rou_5.6-5.11_maelle3_rou.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	153	10	40;	40	0	0	0	0	0	1	1	2	1	15	2	0	3	0	0	4	2	0	0	0	0	9	x
./ttg_perceo_clan/Enfants_Long_marie_gue_4.10-5.0_marie1_gue.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	138	10	40;	40	0	0	0	0	0	0	0	2	2	5	0	0	0	1	1	1	1	0	3	0	0	5	x
./ttg_perceo_clan/Enfants_Long_marie_gue_4.10-5.0_marie2_gue.tei_corpo2.pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	153	10	40;	40	0	0	0	0	0	1	1	0	1	12	2	0	0	0	0	0	1	0	2	0	0	7	x
