fichier-colaje-lg20	corpus	loc	utt	token	age	annee	nbx	sumx	nbsx	sumsx	FUT	COND	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./ttg_perceo_clan/ANTOINE-35-2_03_15.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	456	20	40;	40	0	0	0	0	1	0	1	4	13	39	3	0	5	0	1	3	5	1	3	1	1	32	x
./ttg_perceo_clan/ANTOINE-36-2_04_03.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	434	20	40;	40	0	0	0	0	4	1	0	8	4	44	5	0	1	1	2	10	3	1	5	2	1	17	x
./ttg_perceo_clan/ANTOINE-37-2_04_25.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	345	20	40;	40	0	0	0	0	0	0	1	10	6	34	4	0	2	1	0	4	2	0	7	2	0	20	x
./ttg_perceo_clan/ANTOINE-38-2_05_24.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	506	20	40;	40	0	0	0	0	0	1	2	3	9	48	2	0	5	2	2	3	5	0	5	3	2	24	x
./ttg_perceo_clan/ANTOINE-39-2_06_24.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	409	20	40;	40	0	0	0	0	5	2	1	7	6	45	1	0	2	1	1	1	3	0	2	5	0	24	x
./ttg_perceo_clan/ANTOINE-40-2_07_22.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	353	20	40;	40	0	0	0	0	2	0	0	0	3	35	2	0	0	0	0	5	3	1	7	1	1	19	x
./ttg_perceo_clan/ANTOINE-41-2_08_20.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	337	20	40;	40	0	0	0	0	0	1	0	3	8	27	3	0	1	1	0	1	6	0	5	4	0	15	x
./ttg_perceo_clan/ANTOINE-42-2_09_16.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	331	20	40;	40	0	0	0	0	3	0	2	0	3	26	2	0	6	0	1	2	1	0	2	2	0	15	x
./ttg_perceo_clan/ANTOINE-44-2_11_16.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	379	20	40;	40	0	0	0	0	1	1	2	3	7	24	2	0	4	0	0	4	2	0	10	3	1	13	x
./ttg_perceo_clan/ANTOINE-45-3_00_21.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	416	20	40;	40	0	0	0	0	1	1	1	9	6	42	3	0	3	0	0	6	8	3	6	0	1	19	x
./ttg_perceo_clan/ANTOINE-47-3_02_24.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	391	20	40;	40	0	0	0	0	0	1	3	0	9	26	0	0	4	1	0	3	5	0	3	3	1	16	x
./ttg_perceo_clan/ANTOINE-48-3_05_00.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	417	20	40;	40	0	0	0	0	0	3	0	5	2	42	4	0	1	0	2	4	4	0	7	3	2	18	x
./ttg_perceo_clan/ANTOINE-49-3_07_01.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	405	20	40;	40	0	0	0	0	2	3	0	0	3	41	5	0	2	1	1	0	4	1	10	1	4	13	x
./ttg_perceo_clan/ANTOINE-50-3_09_22.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	417	20	40;	40	0	0	0	0	0	2	4	5	2	42	3	0	3	1	2	3	5	0	5	3	0	19	x
./ttg_perceo_clan/ANTOINE-51-4_00_09.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	448	20	40;	40	0	0	0	0	4	1	1	6	3	47	2	0	2	1	2	4	1	2	5	4	0	16	x
./ttg_perceo_clan/ANTOINE-52-4_02_19.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	421	20	40;	40	0	0	0	0	0	2	1	1	7	38	0	0	5	0	1	1	4	1	3	0	0	23	x
./ttg_perceo_clan/ANTOINE-53-4_05_16.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	388	20	40;	40	0	0	0	0	0	4	2	4	6	37	3	0	3	0	7	1	6	1	7	3	0	14	x
./ttg_perceo_clan/ANTOINE-54-4_08_02.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	557	20	40;	40	0	0	0	0	1	1	2	13	12	54	8	0	4	0	0	7	2	0	5	4	1	13	x
./ttg_perceo_clan/ANTOINE-55-4_10_22.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	380	20	40;	40	0	0	0	0	1	0	1	10	6	30	2	0	5	0	2	5	2	0	2	1	0	15	x
./ttg_perceo_clan/ANTOINE-56-5_02_13.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	378	20	40;	40	0	0	0	0	2	2	2	7	5	25	2	0	2	1	0	2	3	1	8	0	0	18	x
./ttg_perceo_clan/ANTOINE-57-5_04_28.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	343	20	40;	40	0	0	0	0	1	0	2	3	7	25	1	0	6	0	1	3	3	1	5	4	0	12	x
./ttg_perceo_clan/ANTOINE-58-5_07_11.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	491	20	40;	40	0	0	0	0	3	1	6	9	11	39	2	0	6	1	2	10	6	2	2	3	0	22	x
./ttg_perceo_clan/ANTOINE-59-5_11_18.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	415	20	40;	40	0	0	0	0	2	3	5	7	4	41	3	0	1	2	1	7	2	1	5	6	0	10	x
./ttg_perceo_clan/ANTOINE-60-6_03_08.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	364	20	40;	40	0	0	0	0	1	1	1	1	8	25	2	0	3	4	1	2	6	0	5	3	2	12	x
./ttg_perceo_clan/JULIE-02-0_11_18.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	273	20	40;	40	0	0	0	0	2	1	0	1	2	19	1	0	3	0	0	1	1	0	8	0	1	4	x
./ttg_perceo_clan/JULIE-08-1_02_11.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	339	20	40;	40	0	0	0	0	0	1	1	1	3	31	1	0	2	0	1	2	5	1	5	1	0	17	x
./ttg_perceo_clan/JULIE-09-1_03_16.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	332	20	40;	40	0	0	0	0	1	1	1	1	5	32	2	0	6	1	0	2	2	1	6	0	0	10	x
./ttg_perceo_clan/JULIE-10-1_04_23.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	336	20	40;	40	0	0	0	0	0	0	4	8	5	31	1	0	6	0	1	4	4	0	6	6	0	16	x
./ttg_perceo_clan/JULIE-11-1_06_04.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	431	20	40;	40	0	0	0	0	1	0	4	2	4	43	2	0	9	0	0	1	3	1	7	2	2	12	x
./ttg_perceo_clan/JULIE-13-1_07_26.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	358	20	40;	40	0	0	0	0	2	0	1	0	7	27	1	0	1	1	1	3	5	0	10	0	1	10	x
./ttg_perceo_clan/JULIE-14-1_09_16.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	295	20	40;	40	0	0	0	0	1	0	0	5	2	28	4	0	2	0	0	7	1	0	6	0	0	6	x
./ttg_perceo_clan/JULIE-15-1_10_14.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	395	20	40;	40	0	0	0	0	1	0	0	1	5	32	2	0	4	1	3	4	1	1	8	3	0	16	x
./ttg_perceo_clan/JULIE-16-1_11_11.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	331	20	40;	40	0	0	0	0	1	1	0	0	6	23	0	0	6	1	2	3	4	0	4	0	1	12	x
./ttg_perceo_clan/JULIE-17-2_00_10.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	427	20	40;	40	0	0	0	0	3	5	4	5	6	49	3	0	3	1	2	3	3	1	7	3	1	25	x
./ttg_perceo_clan/JULIE-19-2_01_23.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	351	20	40;	40	0	0	0	0	0	1	1	0	1	22	0	0	5	0	1	4	1	0	4	0	0	16	x
./ttg_perceo_clan/JULIE-20-2_02_16.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	470	20	40;	40	0	0	0	0	2	2	2	16	8	60	2	0	5	1	1	9	3	1	14	3	1	16	x
./ttg_perceo_clan/JULIE-21-2_03_08.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	349	20	40;	40	0	0	0	0	0	2	2	4	5	30	3	0	2	3	0	3	2	1	6	0	0	17	x
./ttg_perceo_clan/JULIE-23-2_04_24.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	338	20	40;	40	0	0	0	0	2	1	1	2	8	24	1	0	1	1	1	1	3	1	2	1	0	13	x
./ttg_perceo_clan/JULIE-24-2_05_21.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	326	20	40;	40	0	0	0	0	6	1	0	2	3	28	2	0	2	1	1	3	4	0	5	0	0	10	x
./ttg_perceo_clan/JULIE-25-2_06_22.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	323	20	40;	40	0	0	0	0	5	0	1	1	3	31	0	0	3	2	4	1	2	1	10	0	1	12	x
./ttg_perceo_clan/JULIE-26-2_07_29.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	375	20	40;	40	0	0	0	0	3	2	2	0	2	35	1	0	7	2	2	4	2	1	7	3	1	13	x
./ttg_perceo_clan/JULIE-27-2_08_27.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	398	20	40;	40	0	0	0	0	3	2	1	2	11	36	1	0	4	7	1	5	3	2	8	0	0	11	x
./ttg_perceo_clan/JULIE-28-2_09_24.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	388	20	40;	40	0	0	0	0	2	2	0	0	4	32	2	0	3	0	1	5	4	0	8	3	0	10	x
./ttg_perceo_clan/JULIE-29-2_11_01.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	404	20	40;	40	0	0	0	0	1	1	1	3	2	37	1	0	2	0	3	4	4	0	4	3	0	22	x
./ttg_perceo_clan/JULIE-30-3_00_30.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	462	20	40;	40	0	0	0	0	3	3	0	3	2	46	3	0	5	2	5	3	4	0	9	1	1	21	x
./ttg_perceo_clan/JULIE-31-3_01_06.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	464	20	40;	40	0	0	0	0	12	1	0	5	5	39	3	0	4	2	5	10	4	0	10	3	1	16	x
./ttg_perceo_clan/JULIE-32-3_02_03.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	323	20	40;	40	0	0	0	0	5	2	0	1	5	32	0	0	2	2	1	7	0	0	2	1	0	9	x
./ttg_perceo_clan/JULIE-33-3_04_21.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	438	20	40;	40	0	0	0	0	8	2	1	1	6	39	2	0	4	0	0	7	3	1	10	3	1	13	x
./ttg_perceo_clan/JULIE-34-3_07_19.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	426	20	40;	40	0	0	0	0	3	0	4	3	7	45	1	0	2	2	1	2	6	0	7	3	0	17	x
./ttg_perceo_clan/JULIE-41-4_08_29.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	408	20	40;	40	0	0	0	0	0	1	1	2	9	36	4	0	4	1	0	4	3	1	9	4	0	12	x
./ttg_perceo_clan/JULIE-42-5_03_19.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	495	20	40;	40	0	0	0	0	7	3	1	4	6	46	4	0	5	0	3	1	3	0	16	5	0	16	x
./ttg_perceo_clan/JULIE-43-5_10_07.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	454	20	40;	40	0	0	0	0	5	0	0	10	4	42	2	0	6	2	4	4	3	0	4	4	1	23	x
./ttg_perceo_clan/LEONARD-01-1_08_09.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	295	20	40;	40	0	0	0	0	0	1	1	2	7	24	2	0	3	1	3	3	4	0	3	1	1	22	x
./ttg_perceo_clan/LEONARD-02-1_10_24.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	267	20	40;	40	0	0	0	0	0	1	1	3	5	24	1	0	3	0	0	5	1	1	3	1	0	11	x
./ttg_perceo_clan/LEONARD-03-1_11_15.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	279	20	40;	40	0	0	0	0	1	0	1	2	4	23	1	0	4	1	4	4	1	1	6	2	0	12	x
./ttg_perceo_clan/LEONARD-04-2_00_08.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	293	20	40;	40	0	0	0	0	2	0	0	4	4	26	1	0	0	0	3	0	3	0	5	1	1	20	x
./ttg_perceo_clan/LEONARD-05-2_00_26.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	304	20	40;	40	0	0	0	0	0	2	1	1	6	16	3	0	3	0	2	6	5	0	2	1	0	12	x
./ttg_perceo_clan/LEONARD-06-2_01_27.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	305	20	40;	40	0	0	0	0	1	0	0	1	6	20	3	0	0	0	1	5	5	1	3	2	1	14	x
./ttg_perceo_clan/LEONARD-07-2_03_00.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	364	20	40;	40	0	0	0	0	0	1	0	10	5	39	1	0	4	1	1	5	5	1	4	1	0	27	x
./ttg_perceo_clan/LEONARD-08-2_03_26.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	298	20	40;	40	0	0	0	0	1	2	4	1	9	24	3	0	5	0	0	3	4	1	6	0	0	14	x
./ttg_perceo_clan/LEONARD-09-2_04_25.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	427	20	40;	40	0	0	0	0	2	1	0	0	6	32	1	0	5	0	1	7	3	0	2	3	0	18	x
./ttg_perceo_clan/LEONARD-10-2_06_07.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	332	20	40;	40	0	0	0	0	2	1	3	7	4	31	1	0	2	0	1	7	2	0	4	3	1	18	x
./ttg_perceo_clan/LEONARD-11-2_07_25.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	322	20	40;	40	0	0	0	0	1	2	2	2	10	25	0	0	6	0	1	2	2	1	4	1	0	16	x
./ttg_perceo_clan/LEONARD-12-2_11_03.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	338	20	40;	40	0	0	0	0	3	1	3	5	9	32	2	0	3	1	0	8	1	0	4	1	1	12	x
./ttg_perceo_clan/LEONARD-13-2_11_30.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	327	20	40;	40	0	0	0	0	0	1	0	4	7	32	1	0	4	1	0	4	3	0	8	0	0	21	x
./ttg_perceo_clan/LEONARD-14-3_02_25.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	390	20	40;	40	0	0	0	0	0	2	0	3	4	42	3	0	7	4	2	9	4	0	5	1	0	10	x
./ttg_perceo_clan/MADELEINE-02-1_00_05.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	282	20	40;	40	0	0	0	0	1	0	2	5	5	23	1	0	2	3	2	0	1	0	5	0	0	10	x
./ttg_perceo_clan/MADELEINE-03-1_01_10.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	352	20	40;	40	0	0	0	0	0	1	1	3	5	33	2	0	3	1	4	3	3	2	2	3	0	15	x
./ttg_perceo_clan/MADELEINE-04-1_02_14.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	278	20	40;	40	0	0	0	0	0	1	1	1	3	18	1	0	3	1	0	1	1	1	3	0	2	14	x
./ttg_perceo_clan/MADELEINE-05-1_02_28.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	301	20	40;	40	0	0	0	0	2	0	0	3	3	18	2	0	2	1	2	3	3	1	4	1	0	17	x
./ttg_perceo_clan/MADELEINE-06-1_03_18.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	297	20	40;	40	0	0	0	0	2	0	1	0	7	17	2	0	2	0	1	3	4	0	7	1	0	8	x
./ttg_perceo_clan/MADELEINE-07-1_04_18.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	244	20	40;	40	0	0	0	0	3	0	1	3	5	20	4	0	4	0	0	1	3	1	3	1	1	15	x
./ttg_perceo_clan/MADELEINE-08-1_06_04.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	325	20	40;	40	0	0	0	0	2	1	2	1	8	23	2	0	2	0	2	2	3	3	6	2	1	20	x
./ttg_perceo_clan/MADELEINE-09-1_07_15.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	266	20	40;	40	0	0	0	0	2	0	0	2	3	12	0	0	1	0	14	9	1	0	3	1	0	4	x
./ttg_perceo_clan/MADELEINE-10-1_09_03.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	311	20	40;	40	0	0	0	0	1	2	1	0	4	23	0	0	3	0	1	4	2	0	3	2	1	12	x
./ttg_perceo_clan/MADELEINE-11-1_10_07.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	341	20	40;	40	0	0	0	0	3	2	1	2	4	21	0	0	3	0	2	2	2	3	7	1	0	20	x
./ttg_perceo_clan/MADELEINE-12-1_11_13.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	456	20	40;	40	0	0	0	0	1	0	1	7	5	37	2	0	4	3	3	8	0	1	3	2	1	15	x
./ttg_perceo_clan/MADELEINE-13-2_01_02.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	311	20	40;	40	0	0	0	0	0	1	1	5	0	29	2	0	1	2	6	1	2	0	3	1	0	11	x
./ttg_perceo_clan/MADELEINE-14-2_02_06.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	324	20	40;	40	0	0	0	0	0	1	0	1	7	20	3	0	6	2	6	7	0	0	9	2	0	6	x
./ttg_perceo_clan/MADELEINE-15-2_03_05.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	311	20	40;	40	0	0	0	0	1	2	1	3	7	20	1	0	1	0	2	4	2	1	5	2	0	22	x
./ttg_perceo_clan/MADELEINE-16-2_04_15.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	322	20	40;	40	0	0	0	0	1	1	0	7	2	30	2	0	3	0	3	8	2	0	3	2	0	18	x
./ttg_perceo_clan/MADELEINE-17-2_05_12.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	267	20	40;	40	0	0	0	0	0	3	2	5	6	24	4	0	4	0	1	4	0	1	6	0	0	8	x
./ttg_perceo_clan/MADELEINE-18-2_06_10.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	327	20	40;	40	0	0	0	0	0	2	3	9	5	28	1	0	1	1	2	4	2	0	4	4	0	16	x
./ttg_perceo_clan/MADELEINE-19-2_07_07.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	291	20	40;	40	0	0	0	0	0	1	2	0	1	34	1	0	3	2	3	2	1	1	5	1	2	4	x
./ttg_perceo_clan/MADELEINE-20-2_08_05.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	285	20	40;	40	0	0	0	0	0	1	1	2	3	18	0	0	3	0	2	3	2	0	7	1	0	11	x
./ttg_perceo_clan/MADELEINE-21-2_09_16.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	290	20	40;	40	0	0	0	0	0	2	1	10	6	21	0	0	4	1	1	3	0	0	2	2	0	13	x
./ttg_perceo_clan/MADELEINE-22-2_10_20.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	342	20	40;	40	0	0	0	0	0	1	1	3	1	28	4	0	1	0	0	4	4	0	5	0	0	18	x
./ttg_perceo_clan/MADELEINE-23-2_11_19.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	354	20	40;	40	0	0	0	0	0	1	0	4	3	28	2	0	3	2	3	4	2	1	6	2	1	16	x
./ttg_perceo_clan/MADELEINE-24-3_00_28.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	327	20	40;	40	0	0	0	0	2	1	1	6	4	31	4	0	2	0	0	5	1	0	5	0	0	5	x
./ttg_perceo_clan/MADELEINE-25-3_03_02.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	302	20	40;	40	0	0	0	0	0	1	4	2	2	33	1	0	1	1	0	4	3	0	2	1	0	13	x
./ttg_perceo_clan/MADELEINE-26-3_06_08.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	286	20	40;	40	0	0	0	0	0	5	2	3	8	22	1	0	2	0	2	1	1	0	6	1	0	20	x
./ttg_perceo_clan/MADELEINE-27-3_09_07.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	332	20	40;	40	0	0	0	0	0	2	2	7	5	29	3	0	12	1	4	1	2	0	4	1	0	8	x
./ttg_perceo_clan/MADELEINE-28-3_09_28.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	488	20	40;	40	0	0	0	0	1	2	3	14	13	58	2	0	7	0	1	3	5	1	5	1	0	22	x
./ttg_perceo_clan/MADELEINE-29-4_01_27.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	310	20	40;	40	0	0	0	0	3	1	0	1	6	30	4	0	4	0	4	4	4	1	1	0	0	17	x
./ttg_perceo_clan/MADELEINE-30-4_07_04.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	464	20	40;	40	0	0	0	0	0	0	0	13	7	32	4	0	3	1	4	10	3	1	2	1	1	29	x
./ttg_perceo_clan/MADELEINE-31-4_10_03.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	374	20	40;	40	0	0	0	0	1	1	0	6	9	39	1	0	2	4	1	3	9	2	6	2	0	15	x
./ttg_perceo_clan/MADELEINE-32-5_01_05.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	352	20	40;	40	0	0	0	0	1	2	0	3	5	31	1	0	7	4	2	11	1	2	6	2	0	7	x
./ttg_perceo_clan/MADELEINE-33-5_05_08.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	348	20	40;	40	0	0	0	0	2	0	2	11	10	25	0	0	6	1	1	3	3	0	6	0	1	15	x
./ttg_perceo_clan/MADELEINE-34-5_10_16.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	340	20	40;	40	0	0	0	0	1	2	1	10	9	36	1	0	3	0	0	1	3	1	3	2	1	8	x
./ttg_perceo_clan/MADELEINE-35-6_05_14.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	297	20	40;	40	0	0	0	0	1	0	0	3	4	27	3	0	1	0	0	6	2	1	10	2	1	14	x
./ttg_perceo_clan/MADELEINE-36-6_11_27.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	381	20	40;	40	0	0	0	0	0	3	1	1	9	38	5	0	2	0	1	3	5	3	2	2	0	32	x
./ttg_perceo_clan/THEOPHILE-06-1_00_09.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	380	20	40;	40	0	0	0	0	3	1	0	6	4	36	1	0	0	1	0	2	7	0	5	1	2	20	x
./ttg_perceo_clan/THEOPHILE-07-1_01_14.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	318	20	40;	40	0	0	0	0	0	0	0	5	3	24	1	0	2	0	1	1	4	0	3	1	1	25	x
./ttg_perceo_clan/THEOPHILE-08-1_02_10.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	300	20	40;	40	0	0	0	0	0	0	1	1	9	12	0	0	2	0	5	2	7	0	4	0	0	5	x
./ttg_perceo_clan/THEOPHILE-09-1_03_02.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	382	20	40;	40	0	0	0	0	2	3	0	3	7	23	4	0	5	0	1	7	4	2	6	1	0	21	x
./ttg_perceo_clan/THEOPHILE-10-1_04_01.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	216	20	40;	40	0	0	0	0	0	1	1	1	1	10	1	0	4	0	1	4	1	0	4	0	0	8	x
./ttg_perceo_clan/THEOPHILE-11-1_05_05.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	314	20	40;	40	0	0	0	0	0	1	0	8	3	25	1	0	0	0	0	4	3	0	5	2	0	20	x
./ttg_perceo_clan/THEOPHILE-12-1_06_08.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	330	20	40;	40	0	0	0	0	1	1	1	3	5	28	3	0	2	0	0	2	2	2	4	2	3	20	x
./ttg_perceo_clan/THEOPHILE-13-1_07_01.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	389	20	40;	40	0	0	0	0	0	1	1	11	7	31	3	0	2	0	1	7	1	0	6	2	0	12	x
./ttg_perceo_clan/THEOPHILE-14-1_08_08.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	351	20	40;	40	0	0	0	0	2	2	1	1	7	21	2	0	0	0	4	1	3	0	2	2	0	16	x
./ttg_perceo_clan/THEOPHILE-15-1_09_06.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	260	20	40;	40	0	0	0	0	1	0	1	0	3	15	1	0	1	0	4	2	2	0	6	0	0	11	x
./ttg_perceo_clan/THEOPHILE-16-1_10_00.20pl-ADU.tei_corpo_ttg.tei_corpo.cha 	 LONG 	 ADU 	283	20	40;	40	0	0	0	0	2	0	0	4	6	26	1	0	3	1	1	0	2	0	0	0	0	21	x
