fichier	corpus	loc	utt	token	age	annee   nbx     sumx    nbsx    sumsx	FUT	COND	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./conllu_clan/ANAE-12-2_05_30.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1905	689	2;05.30	2.41667	1562	2.588348	19	7.210526	0	0	0	2	35	42	5	0	8	3	16	1	31	0	17	0	0	19	x
./conllu_clan/ANAE-13-2_06_27.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	2018	664	2;06.27	2.5	1684	2.485154	7	7.142857	2	0	0	0	11	46	4	0	3	0	17	16	10	0	33	0	0	19	x
./conllu_clan/ANAE-14-2_08_04.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1169	459	2;08.04	2.66667	1829	2.647895	27	7.481481	1	0	0	9	26	26	5	0	3	0	8	6	34	0	7	0	0	9	x
./conllu_clan/ANAE-15-2_09_23.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1112	477	2;09.23	2.75	1308	2.429664	7	7.142857	0	0	0	1	13	29	8	0	11	0	3	4	18	0	22	0	0	10	x
./conllu_clan/ANAE-16-2_10_24.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1564	608	2;10.24	2.83333	1700	2.576471	9	7.222222	1	2	0	4	30	45	8	0	6	1	5	10	22	0	14	0	0	19	x
./conllu_clan/ANAE-17-2_11_22.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1681	601	2;11.22	2.91667	1534	2.644068	27	7.518519	0	0	0	17	26	91	9	0	6	0	12	11	11	0	16	1	1	8	x
./conllu_clan/ANAE-18-3_01_07.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1351	467	3;01.07	3.08333	1625	2.610462	19	7.526316	0	0	0	5	17	60	6	0	1	0	3	5	11	0	14	0	0	25	x
./conllu_clan/ANAE-19-3_03_00.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1773	697	3;03.00	3.25	1945	2.428278	23	7.521739	1	1	0	13	30	71	14	0	3	4	21	1	31	0	10	2	0	17	x
./conllu_clan/ANAE-20-3_04_27.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	2568	778	3;04.27	3.33333	1559	2.544580	15	7.600000	2	8	0	9	44	149	5	0	7	1	8	22	48	0	33	8	0	30	x
./conllu_clan/ANAE-21-3_05_22.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1947	798	3;05.22	3.41667	1957	2.189576	18	7.333333	4	1	0	3	16	91	12	0	6	2	10	9	10	0	25	0	0	28	x
./conllu_clan/ANAE-22-3_06_27.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	2178	710	missing	missing	1713	2.624051	21	8.047619	3	9	2	10	25	141	7	0	3	2	6	5	29	0	19	0	0	17	x
./conllu_clan/ANAE-23-3_08_10.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	1550	616	3;08.10	3.66667	1664	2.400240	17	7.411765	1	0	0	15	18	75	3	0	6	0	8	4	17	0	8	0	0	9	x
./conllu_clan/ANAE-24-3_10_00.tei_corpo-gsd.conllu.cex 	 LONG 	 CHI 	2368	631	3;10.00	3.83333	1605	2.654829	23	7.521739	0	4	1	32	23	207	9	0	22	2	3	9	10	0	32	1	0	30	x
