fichier	corpus	loc	utt	token	age	annee	FUT	CONJ	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./ttg_perceo_clan/Adultes_Conversations_etudiantesalariee_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	527	82	30;	30	1	0	0	0	10	48	1	0	3	3	6	3	4	0	2	1	2	8	x
./ttg_perceo_clan/Adultes_Conversations_experiences_yer_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	3234	320	30;	30	7	8	5	63	46	264	9	0	37	9	19	40	30	0	40	12	8	134	x
./ttg_perceo_clan/Adultes_Conversations_famille_fer_08_1.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	185	42	76;	76	0	0	1	2	0	9	0	0	0	0	1	2	0	0	1	1	0	11	x
./ttg_perceo_clan/Adultes_Conversations_famille_fer_08_2.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	409	42	76;	76	1	1	0	8	4	34	0	0	5	1	0	2	2	0	3	3	0	21	x
./ttg_perceo_clan/Adultes_Conversations_famille_lem_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1194	167	20;	20	7	4	1	22	12	103	4	0	8	0	4	6	17	0	11	4	0	50	x
./ttg_perceo_clan/Adultes_Conversations_famille_pru.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2229	218	25;	25	3	1	1	21	20	194	6	0	28	2	4	15	22	0	16	7	2	89	x
./ttg_perceo_clan/Adultes_Conversations_famille_ren_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1333	214	51;	51	3	2	1	23	14	102	9	0	10	2	3	11	3	0	8	4	2	51	x
./ttg_perceo_clan/Adultes_Conversations_fete_lec_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	702	88	50;	50	2	1	4	2	4	55	4	0	3	2	7	8	2	0	15	5	0	12	x
./ttg_perceo_clan/Adultes_Conversations_film_tre_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2428	360	19;	19	10	7	5	28	22	203	11	0	2	2	11	24	20	0	14	4	4	96	x
./ttg_perceo_clan/Adultes_Conversations_foot_mar_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1056	196	56;	56	10	3	2	8	13	75	7	0	12	0	9	16	3	0	12	1	0	43	x
./ttg_perceo_clan/Adultes_Conversations_footballeurprofessionnel_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1796	130	63;	63	7	2	1	72	26	125	13	0	15	1	8	22	15	0	9	11	3	57	x
./ttg_perceo_clan/Adultes_Conversations_fraise_ber_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	991	205	21;	21	1	4	0	9	10	78	6	0	6	1	5	4	4	0	3	6	0	57	x
./ttg_perceo_clan/Adultes_Conversations_garcons_tou_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1212	161	23;	23	3	1	1	19	4	101	11	0	3	1	4	7	5	0	4	7	1	70	x
./ttg_perceo_clan/Adultes_Conversations_grandsparents_bar_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1116	164	77;	77	6	5	1	22	6	82	8	0	4	1	7	9	9	0	12	3	0	44	x
./ttg_perceo_clan/Adultes_Conversations_hamster_phi_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1559	223	58;	58	2	3	3	5	8	121	19	0	16	4	9	6	12	0	16	0	2	59	x
./ttg_perceo_clan/Adultes_Conversations_hopital_bon_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1357	220	19;	19	6	1	0	29	7	95	4	0	4	0	4	17	7	0	12	3	0	64	x
./ttg_perceo_clan/Adultes_Conversations_how_pro_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	550	116	19;	19	1	0	1	10	14	32	1	0	2	0	10	7	4	0	2	1	0	20	x
./ttg_perceo_clan/Adultes_Conversations_hus_hus_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2458	204	40;02.12	40.1667	2	9	9	56	28	172	11	0	11	3	12	32	25	0	14	6	5	97	x
./ttg_perceo_clan/Adultes_Conversations_infirmier_aud_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	178	16	20;	20	0	0	0	2	0	28	1	0	1	0	0	1	0	0	0	0	0	6	x
./ttg_perceo_clan/Adultes_Conversations_jeu_thi_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1257	97	18;	18	5	4	1	12	22	115	6	0	10	4	4	12	12	0	25	1	1	70	x
./ttg_perceo_clan/Adultes_Conversations_joueurmusique_02.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1953	396	20;	20	1	8	2	9	24	138	7	0	8	0	4	11	8	0	18	5	3	48	x
./ttg_perceo_clan/Adultes_Conversations_lecturecroco_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	missing	missing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Conversations_loisirs_nat_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	5414	387	40;02.12	40.1667	22	7	4	100	77	493	18	0	85	3	62	53	101	0	37	21	14	160	x
./ttg_perceo_clan/Adultes_Conversations_mai_web_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1468	139	53;	53	3	10	4	22	16	90	7	0	4	0	4	6	9	0	2	6	0	69	x
./ttg_perceo_clan/Adultes_Conversations_mariage_elo_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1227	160	19;	19	3	6	0	21	9	70	2	0	11	1	9	6	4	0	9	2	2	39	x
./ttg_perceo_clan/Adultes_Conversations_masc_dom_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1108	110	24;	24	1	0	0	29	4	97	15	0	7	2	2	12	11	0	2	3	4	43	x
./ttg_perceo_clan/Adultes_Conversations_metiers_pue_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	24	6	33;	33	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	x
./ttg_perceo_clan/Adultes_Conversations_micr_bou_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1830	133	40;02.12	40.1667	2	6	5	20	13	130	8	0	14	0	17	13	12	0	16	2	6	89	x
./ttg_perceo_clan/Adultes_Conversations_nat_hou_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1231	115	22;	22	6	13	3	8	14	93	3	0	9	2	26	8	21	0	12	4	2	30	x
./ttg_perceo_clan/Adultes_Conversations_nesrine1_sed.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	923	165	40;02.12	40.1667	4	9	1	8	8	51	4	0	9	2	1	5	4	0	3	1	2	29	x
./ttg_perceo_clan/Adultes_Conversations_nonno_crz_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	242	69	21;	21	0	0	1	12	7	12	1	0	0	0	0	1	2	0	0	1	0	8	x
./ttg_perceo_clan/Adultes_Conversations_nourriture_des_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	695	96	76;	76	0	1	0	10	3	45	2	0	5	0	11	7	2	0	5	0	1	27	x
./ttg_perceo_clan/Adultes_Conversations_papi_mar_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	3915	376	19;	19	12	6	14	176	53	417	12	0	49	5	5	15	35	0	21	21	14	165	x
./ttg_perceo_clan/Adultes_Conversations_parents_esp_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1744	330	32;	32	1	2	3	13	23	198	3	0	10	1	3	7	17	0	5	6	3	81	x
./ttg_perceo_clan/Adultes_Conversations_paternel_gos_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	3739	349	24;	24	4	4	8	186	42	325	12	0	24	5	9	25	22	0	23	16	8	201	x
./ttg_perceo_clan/Adultes_Conversations_photographie_cou_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1090	240	21;	21	4	4	7	6	8	96	9	0	12	1	12	16	6	0	6	1	1	41	x
./ttg_perceo_clan/Adultes_Conversations_police_mar_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2698	340	19;	19	2	6	4	56	21	242	8	0	12	0	18	19	16	0	29	7	0	121	x
./ttg_perceo_clan/Adultes_Conversations_politique_car_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	3239	245	20;	20	1	13	4	177	72	241	8	0	39	1	30	25	17	0	26	14	13	115	x
./ttg_perceo_clan/Adultes_Conversations_politique_ham_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1726	206	19;	19	6	8	2	43	26	107	5	0	5	0	17	16	9	0	14	7	1	107	x
./ttg_perceo_clan/Adultes_Conversations_pri_mam_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	799	28	23;	23	0	3	0	2	18	60	3	0	13	0	7	10	9	0	11	3	1	26	x
./ttg_perceo_clan/Adultes_Conversations_professeur_cez_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	149	22	22;	22	3	0	0	0	2	12	1	0	2	0	1	0	1	0	0	1	0	5	x
./ttg_perceo_clan/Adultes_Conversations_psychologie_rou_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	259	48	22;	22	0	1	0	2	5	22	4	0	1	0	1	3	2	0	3	1	0	9	x
./ttg_perceo_clan/Adultes_Conversations_rae_ash_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1192	61	40;02.12	40.1667	0	1	2	24	21	105	4	0	13	4	5	11	15	0	10	7	4	55	x
./ttg_perceo_clan/Adultes_Conversations_raei_leh_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1397	81	40;02.12	40.1667	0	2	5	51	31	131	3	0	13	2	1	8	16	0	12	8	3	74	x
./ttg_perceo_clan/Adultes_Conversations_rdvdansunbar_lor_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1721	268	19;	19	6	0	1	28	17	110	4	0	2	0	9	12	20	0	10	3	4	70	x
./ttg_perceo_clan/Adultes_Conversations_repas_fel_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1166	187	19;	19	5	1	2	14	8	94	3	0	8	1	0	8	10	0	8	2	2	57	x
./ttg_perceo_clan/Adultes_Conversations_reso_rich_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	393	46	18;	18	2	0	2	2	4	33	1	0	6	1	1	9	2	0	7	1	1	15	x
./ttg_perceo_clan/Adultes_Conversations_rock_baz_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1013	115	25;	25	0	3	0	10	16	66	6	0	8	3	10	4	9	0	4	3	0	25	x
./ttg_perceo_clan/Adultes_Conversations_salledebain_sch_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2099	445	52;	52	12	6	0	63	9	190	13	0	4	0	6	11	10	0	13	9	4	89	x
./ttg_perceo_clan/Adultes_Conversations_separation_per_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2354	217	38;	38	2	2	9	122	39	230	6	0	27	9	4	23	7	0	16	12	4	83	x
./ttg_perceo_clan/Adultes_Conversations_showgirl_vos_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2573	323	18;	18	1	1	2	100	26	199	12	0	13	3	14	32	11	0	22	7	0	121	x
./ttg_perceo_clan/Adultes_Conversations_siderurgie_guy_10.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1196	76	69;	69	1	2	2	42	9	64	4	0	7	3	18	25	1	0	9	5	2	18	x
./ttg_perceo_clan/Adultes_Conversations_siderurgie_mar_10.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	501	118	20;	20	0	0	0	0	6	34	3	0	6	0	1	6	3	0	4	1	0	11	x
./ttg_perceo_clan/Adultes_Conversations_siderurgie_per_10.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1205	83	69;	69	1	4	2	71	10	85	9	0	2	2	1	13	5	0	2	2	1	49	x
./ttg_perceo_clan/Adultes_Conversations_sousse_bur.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	850	95	23;	23	1	1	0	26	6	87	2	0	10	3	1	4	4	0	4	0	1	23	x
./ttg_perceo_clan/Adultes_Conversations_spiritualite_cel_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1642	264	23;	23	1	0	5	37	29	133	14	0	4	1	6	12	10	0	1	10	2	70	x
./ttg_perceo_clan/Adultes_Conversations_sports_pet_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	902	80	21;	21	0	2	4	19	16	87	5	0	9	1	6	13	10	0	5	2	1	25	x
./ttg_perceo_clan/Adultes_Conversations_stag_bad_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	160	19	19;	19	0	1	0	0	4	19	1	0	1	2	0	2	3	0	2	0	0	6	x
./ttg_perceo_clan/Adultes_Conversations_stage_son_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2904	306	23;	23	7	5	7	26	22	256	6	0	16	2	6	13	21	0	45	12	4	143	x
./ttg_perceo_clan/Adultes_Conversations_teatime_lam_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1276	206	19;	19	4	0	0	22	5	60	3	0	3	0	6	10	6	0	20	1	0	54	x
./ttg_perceo_clan/Adultes_Conversations_tel_maz_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	548	47	19;	19	1	1	0	10	3	45	1	0	1	1	4	8	6	0	5	3	3	15	x
./ttg_perceo_clan/Adultes_Conversations_telephone_lam_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	882	112	20;	20	6	0	0	5	5	68	3	0	4	0	4	9	12	0	3	1	1	32	x
./ttg_perceo_clan/Adultes_Conversations_testssncf_qab_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	340	87	53;	53	1	0	1	3	2	15	2	0	5	1	0	1	4	0	2	0	0	9	x
./ttg_perceo_clan/Adultes_Conversations_tourisme_arn_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	694	133	19;	19	4	0	1	1	9	44	2	0	9	0	1	5	5	0	9	0	0	17	x
./ttg_perceo_clan/Adultes_Conversations_tunisie_mun_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	911	226	20;	20	0	1	0	4	10	53	9	0	6	0	6	3	13	0	7	1	3	25	x
./ttg_perceo_clan/Adultes_Conversations_vampiretatouage_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	missing	missing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Conversations_voyage_con_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	3902	244	23;	23	4	10	4	170	64	262	15	0	23	3	30	42	22	0	25	2	3	152	x
./ttg_perceo_clan/Adultes_Conversations_voyage_gou_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	853	165	21;	21	2	1	1	12	12	47	2	0	6	1	7	4	7	0	11	3	3	36	x
./ttg_perceo_clan/Adultes_Conversations_voyage_hab_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2310	321	21;	21	8	0	4	52	30	219	11	0	27	6	10	11	15	0	15	0	5	94	x
./ttg_perceo_clan/Adultes_Conversations_voyage_leo_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2088	466	87;	87	5	5	2	24	19	163	13	0	8	2	3	15	9	0	13	2	1	65	x
./ttg_perceo_clan/Adultes_Conversations_voyage_mel_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2742	442	49;	49	5	6	1	71	15	160	16	0	12	3	12	19	16	0	14	4	5	113	x
./ttg_perceo_clan/Adultes_Conversations_voyages_ric_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1937	169	21;	21	5	9	0	25	15	177	6	0	7	4	16	17	15	0	12	5	0	71	x
./ttg_perceo_clan/Adultes_Cours_comptines_cou_10.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2372	141	60;	60	2	9	2	7	39	143	5	0	23	11	24	34	19	0	28	10	10	76	x
./ttg_perceo_clan/Adultes_Cours_confavc_dau_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	98	7	45;	45	0	0	0	1	1	2	0	0	1	0	2	6	0	0	0	0	1	2	x
./ttg_perceo_clan/Adultes_Cours_gothique_cho_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1962	152	35;	35	9	3	1	10	37	115	12	0	17	1	15	22	12	0	14	3	5	79	x
./ttg_perceo_clan/Adultes_Cours_groupe_sav_10.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1204	209	25;	25	6	5	1	0	11	92	7	0	3	3	5	14	10	0	16	0	1	34	x
./ttg_perceo_clan/Adultes_Cours_politique_rem_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2054	145	48;	48	5	10	4	18	35	110	2	0	26	3	61	33	9	0	17	5	3	58	x
./ttg_perceo_clan/Adultes_Entretiens_1crossfit_mao_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	409	88	25;	25	0	6	0	1	3	22	3	0	7	0	7	11	1	0	2	0	0	5	x
./ttg_perceo_clan/Adultes_Entretiens_2crossfit_mao_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	72	18	25;	25	0	0	0	0	1	5	1	0	0	1	0	0	0	0	0	0	0	3	x
./ttg_perceo_clan/Adultes_Entretiens_39_45_eva_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	3253	263	19;	19	6	2	6	225	51	293	26	0	33	7	8	18	17	0	26	15	1	147	x
./ttg_perceo_clan/Adultes_Entretiens_accident_cat_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	562	66	46;	46	0	1	0	15	10	41	1	0	5	0	0	5	3	0	1	0	0	31	x
./ttg_perceo_clan/Adultes_Entretiens_ago_ram_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	725	88	27;	27	2	0	0	6	23	44	0	0	8	3	7	9	2	0	1	2	1	18	x
./ttg_perceo_clan/Adultes_Entretiens_alg_jac_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	388	104	19;	19	0	1	0	25	1	24	3	0	1	0	1	0	1	0	2	0	0	10	x
./ttg_perceo_clan/Adultes_Entretiens_apprendreaulycee.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1279	92	20;	20	2	13	2	13	22	128	1	0	12	2	11	24	13	0	10	3	5	37	x
./ttg_perceo_clan/Adultes_Entretiens_aqua_05.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	3166	237	27;	27	16	10	3	10	61	233	18	0	29	13	33	62	27	0	36	2	13	136	x
./ttg_perceo_clan/Adultes_Entretiens_architecte_pie_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	914	122	32;	32	4	8	3	11	12	68	4	0	10	0	12	8	10	0	15	2	2	33	x
./ttg_perceo_clan/Adultes_Entretiens_australie_mes_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	402	43	30;	30	0	4	0	8	4	34	2	0	2	0	4	5	6	0	3	1	0	15	x
./ttg_perceo_clan/Adultes_Entretiens_bmx_min.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	178	13	24;	24	0	0	0	0	5	16	0	0	0	0	0	1	1	0	1	0	0	10	x
./ttg_perceo_clan/Adultes_Entretiens_boxe_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2510	201	34;	34	10	3	1	37	27	148	7	0	14	1	26	36	21	0	17	7	5	60	x
./ttg_perceo_clan/Adultes_Entretiens_cartables_bar_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	368	72	20;	20	0	0	0	0	5	36	0	0	3	0	0	7	4	0	4	0	1	10	x
./ttg_perceo_clan/Adultes_Entretiens_cha_hey_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1435	87	18;	18	2	5	0	19	12	78	6	0	9	1	4	7	7	0	16	4	5	44	x
./ttg_perceo_clan/Adultes_Entretiens_cine_sao_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	129	20	28;	28	0	1	0	3	3	12	0	0	1	0	0	3	2	0	0	0	0	3	x
./ttg_perceo_clan/Adultes_Entretiens_comb_bach_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2183	110	22;	22	5	2	11	0	28	168	7	0	40	5	14	20	31	0	24	6	7	87	x
./ttg_perceo_clan/Adultes_Entretiens_communication_bon_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	missing	missing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Entretiens_deltaplane_tus.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	59	5	28;	28	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	3	x
./ttg_perceo_clan/Adultes_Entretiens_educ_pot_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2092	120	37;	37	1	1	1	21	20	151	9	0	24	7	30	29	22	0	15	1	5	49	x
./ttg_perceo_clan/Adultes_Entretiens_emploi_cha_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1997	199	44;	44	1	8	2	9	29	118	2	0	10	1	15	24	18	0	32	8	1	57	x
./ttg_perceo_clan/Adultes_Entretiens_employeducnrs.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	5790	384	63;	63	10	13	2	105	70	468	25	0	50	9	34	59	47	0	35	7	11	238	x
./ttg_perceo_clan/Adultes_Entretiens_explorationssonores.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2244	174	59;	59	3	8	3	47	56	157	3	0	18	1	21	26	13	0	11	9	7	34	x
./ttg_perceo_clan/Adultes_Entretiens_gestapo_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1547	112	80;	80	3	0	6	52	15	101	5	0	6	2	10	19	5	0	10	7	1	72	x
./ttg_perceo_clan/Adultes_Entretiens_guerre_coc_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	688	290	25;	25	0	0	1	24	6	20	0	0	1	1	1	6	1	0	9	1	1	10	x
./ttg_perceo_clan/Adultes_Entretiens_hallucinogenes_cag_03.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	0	0	missing	missing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x
./ttg_perceo_clan/Adultes_Entretiens_homosexualite_bas_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	712	151	22;	22	0	1	0	15	13	82	6	0	4	1	3	10	5	0	3	2	1	28	x
./ttg_perceo_clan/Adultes_Entretiens_homosexualite_fer_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	439	99	20;	20	2	1	0	4	5	44	3	0	1	1	1	3	6	0	3	1	1	14	x
./ttg_perceo_clan/Adultes_Entretiens_immigration_ait_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1126	178	27;	27	2	9	3	1	17	84	1	0	8	2	27	15	4	0	3	2	1	26	x
./ttg_perceo_clan/Adultes_Entretiens_incen_prov.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1062	234	20;	20	3	1	4	15	15	58	1	0	4	0	2	4	9	0	6	1	1	25	x
./ttg_perceo_clan/Adultes_Entretiens_informaticien_bio_10.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1855	213	24;	24	6	0	0	5	51	110	8	0	15	6	22	33	16	0	13	0	4	41	x
./ttg_perceo_clan/Adultes_Entretiens_internat_bea.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	223	41	23;	23	0	0	0	21	1	15	0	0	3	0	1	2	2	0	2	1	0	4	x
./ttg_perceo_clan/Adultes_Entretiens_ion_ard_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1599	102	67;	67	7	6	1	23	38	105	4	0	5	1	27	22	19	0	13	13	1	30	x
./ttg_perceo_clan/Adultes_Entretiens_kabylie_mel_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	990	151	27;	27	2	10	1	1	27	50	5	0	4	2	35	15	2	0	3	1	0	31	x
./ttg_perceo_clan/Adultes_Entretiens_lang_duc_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2649	218	20;	20	1	6	2	25	49	301	16	0	22	8	19	27	25	0	19	10	6	98	x
./ttg_perceo_clan/Adultes_Entretiens_licence_sim_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	208	37	23;	23	0	1	0	2	6	15	5	0	4	0	2	5	0	0	1	1	0	2	x
./ttg_perceo_clan/Adultes_Entretiens_mac_cle_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2329	578	40;02.12	40.1667	1	1	5	12	32	180	4	0	12	0	6	20	27	0	16	6	0	88	x
