fichier,corpus,loc,utt,token,age,annee,nbx,sumx,nbsx,sumsx,FUT,COND,SUBJ,IMPF,prorel,conj,comme,PPRE,prep+inf,n+conj+det,n+adj,n+prep+n,cest+++que,ya+++qu,v+inf,dit+qu,plus+qu,proobj,x
./conllu_clan/Enfants_Long_sarah_can_4.9-5.8_sarah7_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,407,70,5;01.22,5.08333,145,2.351724,1,7.000000,1,0,2,2,7,34,0,0,1,1,3,1,1,0,2,1,1,8,x
./conllu_clan/Enfants_Long_sarah_can_4.9-5.8_sarah8_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,349,74,5;02.20,5.16667,147,2.176871,0,0,0,0,1,3,7,24,0,0,3,0,0,1,0,0,2,0,0,7,x
./conllu_clan/Enfants_Long_sarah_can_4.9-5.8_sarah9_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,188,33,5;03.10,5.25,70,2.785714,2,7.000000,0,0,0,2,0,26,1,0,1,1,0,0,1,0,0,1,0,6,x
./conllu_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine1_sow.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,177,54,5;05.26,5.41667,153,2.209150,2,8.500000,2,0,0,1,1,12,0,0,0,0,1,2,1,0,0,0,0,2,x
./conllu_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine2_sow.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,256,53,5;06.17,5.5,173,2.572254,1,7.000000,2,0,0,0,2,15,0,0,1,0,1,7,0,0,1,0,0,3,x
./conllu_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine3_sow.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,197,43,5;06.24,5.5,107,2.317757,1,7.000000,0,0,0,0,1,9,0,0,4,0,1,5,0,0,1,0,0,1,x
./conllu_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine4_sow.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,290,99,5;06.28,5.5,357,2.549020,3,7.000000,1,0,0,2,2,11,0,0,4,1,0,0,0,0,3,0,0,5,x
./conllu_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine5_sow.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,356,108,5;06.29,5.5,355,2.292958,0,0,1,0,1,6,2,26,0,0,3,0,0,1,0,0,3,0,0,6,x
./conllu_clan/Enfants_Long_valentine_sow_5.5-5.7_valentine6_sow.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,233,72,5;07.00,5.58333,244,2.405738,1,7.000000,0,0,0,2,3,13,0,0,3,2,0,1,0,0,0,0,0,4,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent10_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,120,27,4;03.01,4.25,74,2.445946,1,8.000000,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent11_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,181,40,4;04.12,4.33333,95,2.821053,0,0,0,0,1,0,1,11,2,0,2,0,0,0,3,0,2,0,0,1,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent12_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,96,18,4;04.12,4.33333,36,2.777778,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,3,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent13_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,150,27,4;04.12,4.33333,54,2.666667,0,0,0,0,0,1,0,14,0,0,0,0,0,0,1,0,3,0,0,1,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent14_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,102,14,4;04.19,4.33333,28,2.785714,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,1,0,0,1,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent15_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,170,25,4;04.19,4.33333,42,2.523810,0,0,0,0,0,0,0,19,0,0,1,0,2,0,1,0,0,0,0,2,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent16_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,50,12,4;04.19,4.33333,22,2.363636,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent17_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,169,27,4;05.24,4.41667,61,2.704918,0,0,0,0,0,1,0,18,0,0,2,1,0,2,0,0,1,1,0,3,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent18_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,244,40,4;05.24,4.41667,72,2.333333,0,0,0,0,0,0,2,32,0,0,1,2,0,8,2,0,0,0,0,0,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent19_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,199,32,4;06.13,4.5,60,2.316667,2,7.500000,0,0,0,0,0,20,0,0,1,4,0,7,0,0,1,0,0,6,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent1_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,166,60,3;10.25,3.83333,138,2.217391,1,7.000000,0,0,0,0,0,15,0,0,1,1,4,3,0,0,0,0,0,3,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent20_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,414,102,4;08.22,4.66667,227,1.973568,0,0,0,0,0,15,1,40,1,0,2,0,0,1,4,0,2,0,0,7,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent21_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,229,53,4;09.21,4.75,105,2.009524,1,8.000000,0,0,0,1,2,25,0,0,0,0,3,1,3,0,1,0,0,4,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent22_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,274,45,4;09.21,4.75,86,2.534884,1,7.000000,0,1,0,2,2,25,0,0,3,1,0,0,1,0,0,0,0,3,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent2_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,188,53,3;11.16,3.91667,121,2.314050,0,0,0,0,0,0,0,9,0,0,2,2,1,3,2,0,0,0,0,2,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent3_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,229,63,4;00.09,4,175,2.188571,1,8.000000,0,0,0,6,0,22,0,0,1,6,0,2,0,0,5,0,0,3,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent4_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,264,66,4;00.28,4,159,2.389937,2,7.500000,0,0,0,1,1,17,0,0,1,0,1,2,1,0,3,0,0,9,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent5_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,117,29,4;01.18,4.08333,72,2.402778,1,8.000000,0,0,0,0,0,3,0,0,0,0,1,5,0,0,0,0,0,2,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent6_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,85,20,4;01.18,4.08333,47,2.510638,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,1,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent7_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,69,15,4;01.18,4.08333,32,2.218750,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent8_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,217,49,4;02.08,4.16667,128,2.484375,2,7.000000,0,0,0,0,0,15,1,0,0,0,0,1,3,0,3,0,0,3,x
./conllu_clan/Enfants_Long_vincent_can_3.10-4.9_vincent9_can.tei_corpo2.tei_corpo-gsd.conllu.cex,LONG,CHI,122,30,4;02.08,4.16667,63,1.793651,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,1,0,0,3,x
./conllu_clan/Enfants_Trans_1-2_ans_nolan1_rej.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,351,261,1;10.06,1.83333,633,1.352291,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,2,x
./conllu_clan/Enfants_Trans_2-3_ans_Alix1_Lec_Anon.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,718,237,2;11.20,2.91667,592,2.315878,7,7.142857,0,0,0,2,9,36,0,0,0,0,1,0,13,0,1,0,0,14,x
./conllu_clan/Enfants_Trans_2-3_ans_Eva1_Mat_Anon.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,786,201,2;10.22,2.83333,409,2.452323,8,7.625000,6,1,0,2,7,37,1,0,1,4,0,7,2,0,7,0,0,14,x
./conllu_clan/Enfants_Trans_2-3_ans_amelie1_bec.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,267,93,2;08.23,2.66667,199,1.939698,2,7.000000,0,0,0,0,4,11,0,0,0,0,0,0,3,0,0,0,0,1,x
./conllu_clan/Enfants_Trans_2-3_ans_antonin1_jou.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,461,219,2;10.11,2.83333,599,2.404007,11,7.454545,0,0,0,0,2,32,2,0,1,0,1,3,2,0,1,0,0,16,x
./conllu_clan/Enfants_Trans_2-3_ans_clelie1_dup.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,171,68,2;06.07,2.5,144,2.131944,1,7.000000,0,0,0,0,2,4,0,0,0,0,1,0,2,0,1,0,0,0,x
./conllu_clan/Enfants_Trans_2-3_ans_fantine1_mon.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,296,85,2;11.16,2.91667,177,2.265537,2,7.500000,0,0,0,1,5,14,3,0,0,0,1,0,0,0,1,0,0,10,x
./conllu_clan/Enfants_Trans_2-3_ans_heloise1_gue.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,473,147,2;10.04,2.83333,327,2.287462,4,7.250000,0,0,0,2,1,23,8,0,6,0,1,0,17,0,1,0,0,3,x
./conllu_clan/Enfants_Trans_2-3_ans_jordan1_ton.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,427,172,2;08.24,2.66667,376,2.010638,0,0,0,0,0,0,1,11,8,0,1,0,0,0,1,0,11,0,0,13,x
./conllu_clan/Enfants_Trans_2-3_ans_laura1_can.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,219,84,2;09.23,2.75,209,2.239234,3,7.333333,0,0,0,6,9,17,2,0,0,0,0,0,13,0,0,0,0,3,x
./conllu_clan/Enfants_Trans_2-3_ans_lisa1_rhe.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,253,99,2;11.16,2.91667,209,1.760766,0,0,1,0,0,0,2,3,1,0,1,0,2,0,2,0,1,0,0,7,x
./conllu_clan/Enfants_Trans_2-3_ans_louis1_tro.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,997,538,2;08.07,2.66667,1358,1.664212,6,7.500000,0,0,0,0,9,27,6,0,0,0,0,1,0,0,2,0,0,10,x
./conllu_clan/Enfants_Trans_2-3_ans_louise1_sch.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,262,117,2;03.18,2.25,264,2.064394,2,8.000000,0,0,0,0,0,6,3,0,0,0,1,0,0,0,0,0,0,2,x
./conllu_clan/Enfants_Trans_2-3_ans_marianne1_vat.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,103,46,2;03.25,2.25,115,2.208696,1,9.000000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,x
./conllu_clan/Enfants_Trans_2-3_ans_marion1_gui.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,314,90,2;08.11,2.66667,192,2.369792,1,7.000000,1,0,0,0,2,18,2,0,1,0,0,0,1,0,10,0,0,6,x
./conllu_clan/Enfants_Trans_2-3_ans_moustapha1_abd.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,293,87,2;11.09,2.91667,227,2.427313,3,7.000000,0,0,0,0,0,8,2,0,2,1,2,1,1,0,7,0,0,6,x
./conllu_clan/Enfants_Trans_2-3_ans_valentin1_bit.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,1048,305,2;08.04,2.66667,647,2.310665,7,7.428571,0,0,0,1,10,47,5,0,2,3,3,4,0,0,5,0,0,15,x
./conllu_clan/Enfants_Trans_2-3_ans_victoire1_duc.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,521,352,2;05.26,2.41667,856,1.524533,3,7.333333,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,2,x
./conllu_clan/Enfants_Trans_3-4_ans_Adelphe1_Per_Anon.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,574,106,3;08.02,3.66667,224,2.892857,5,8.200000,0,0,0,8,7,42,2,0,0,2,1,1,1,0,7,0,0,14,x
./conllu_clan/Enfants_Trans_3-4_ans_Axel1_Gar_Anon.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,311,119,3;10.13,3.83333,354,2.395480,3,7.333333,0,0,0,1,1,9,1,0,0,0,3,1,0,0,0,0,0,3,x
./conllu_clan/Enfants_Trans_3-4_ans_Baptiste1_Kul_Anon.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,408,136,3;11.13,3.91667,379,2.155673,3,7.000000,0,1,0,1,4,26,1,0,1,1,1,4,2,0,2,0,0,14,x
./conllu_clan/Enfants_Trans_3-4_ans_Baptiste1_Lec_Anon.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,417,73,3;11.21,3.91667,141,2.822695,3,7.333333,0,0,0,5,8,45,1,0,0,0,1,1,3,0,1,1,0,13,x
./conllu_clan/Enfants_Trans_3-4_ans_Emy1_Sam_Anon.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,519,201,3;02.14,3.16667,486,2.228395,3,7.000000,0,0,0,0,1,24,1,0,3,0,0,0,1,0,3,0,0,6,x
./conllu_clan/Enfants_Trans_3-4_ans_Enzo1_Nov_Anon.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,596,168,3;02.23,3.16667,345,2.118841,7,7.571429,0,0,0,2,24,26,5,0,0,0,2,3,3,0,16,0,0,7,x
./conllu_clan/Enfants_Trans_3-4_ans_Jeanne1_Dre_Anon.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,1241,288,3;09.19,3.75,475,2.265263,6,7.333333,5,3,1,19,15,133,20,0,7,1,1,4,3,0,11,1,0,21,x
./conllu_clan/Enfants_Trans_3-4_ans_adeline1_gif.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,637,172,3;03.10,3.25,350,1.994286,3,7.000000,0,0,0,12,3,50,1,0,0,0,1,4,1,0,3,0,0,25,x
./conllu_clan/Enfants_Trans_3-4_ans_alexandre1_bod.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,397,104,3;05.17,3.41667,224,2.294643,6,7.833333,0,0,0,0,2,17,0,0,3,0,1,0,1,0,4,0,0,8,x
./conllu_clan/Enfants_Trans_3-4_ans_alexandre1_dag.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,393,101,3;05.17,3.41667,215,2.604651,1,7.000000,0,0,0,4,3,10,2,0,2,0,0,1,3,0,2,0,0,6,x
./conllu_clan/Enfants_Trans_3-4_ans_alexandre1_lin.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,192,65,3;05.04,3.41667,154,2.227273,3,7.333333,0,1,0,0,0,17,1,0,3,0,0,1,1,0,0,0,0,14,x
./conllu_clan/Enfants_Trans_3-4_ans_alona1_leb.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,317,90,3;04.02,3.33333,176,1.977273,0,0,0,0,0,0,2,6,6,0,0,0,0,1,2,0,9,0,0,8,x
./conllu_clan/Enfants_Trans_3-4_ans_andrea1_uri.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,660,166,3;01.12,3.08333,340,2.623529,11,8.454545,1,0,0,3,7,21,5,0,0,0,2,3,2,0,13,0,0,17,x
./conllu_clan/Enfants_Trans_3-4_ans_anne1_roi.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,172,83,3;03.03,3.25,192,2.171875,1,7.000000,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,2,x
./conllu_clan/Enfants_Trans_3-4_ans_armelle1_del.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,339,88,3;06.29,3.5,174,2.235632,2,7.500000,0,0,0,3,1,23,3,0,0,0,0,4,1,0,3,0,0,4,x
./conllu_clan/Enfants_Trans_3-4_ans_awen1_cin.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,1227,337,3;03.08,3.25,707,2.060820,2,7.500000,3,16,1,5,10,73,3,0,8,2,3,4,3,0,11,2,0,23,x
./conllu_clan/Enfants_Trans_3-4_ans_baptiste1_gri.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,2816,574,4;09.09,4.75,934,2.399358,14,7.428571,4,13,1,11,39,189,22,0,11,1,10,13,6,0,27,3,4,102,x
./conllu_clan/Enfants_Trans_3-4_ans_baptiste1_zie.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,843,186,3;11.10,3.91667,324,2.472222,6,7.000000,1,1,1,29,9,63,1,0,0,4,4,1,1,0,6,1,0,15,x
./conllu_clan/Enfants_Trans_3-4_ans_cecile1_dan.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,1464,332,3;11.12,3.91667,683,2.366032,15,7.333333,0,1,0,16,13,132,4,0,3,1,9,4,5,0,10,6,1,55,x
./conllu_clan/Enfants_Trans_3-4_ans_charlotte1_gir.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,332,215,2;04.11,2.33333,544,1.996324,3,7.000000,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,2,x
./conllu_clan/Enfants_Trans_3-4_ans_clara1_dum.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,1178,325,3;01.24,3.08333,744,2.396505,11,7.636364,1,1,1,9,8,50,9,0,10,5,4,1,11,0,5,1,0,31,x
./conllu_clan/Enfants_Trans_3-4_ans_clara1_lau.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,306,97,3;01.04,3.08333,197,2.380711,2,8.000000,0,3,0,2,3,7,0,0,1,0,1,1,2,0,2,0,0,8,x
./conllu_clan/Enfants_Trans_3-4_ans_clemence1_hal.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,289,97,3;02.24,3.16667,230,2.339130,3,7.666667,1,0,0,1,0,20,1,0,0,0,1,1,1,0,0,0,0,7,x
./conllu_clan/Enfants_Trans_3-4_ans_clement1_med.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,84,29,3;06.04,3.5,121,2.661157,2,8.500000,0,0,0,1,0,7,0,0,0,2,0,0,1,0,0,0,0,3,x
./conllu_clan/Enfants_Trans_3-4_ans_clementine1_bas.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,277,93,3;09.10,3.75,192,1.953125,0,0,0,0,0,2,6,10,1,0,0,0,1,0,4,0,2,0,0,11,x
./conllu_clan/Enfants_Trans_3-4_ans_constance1_sch.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,1809,591,3;01.10,3.08333,1265,2.267984,18,7.222222,3,1,0,4,29,104,3,0,5,0,1,1,33,0,25,0,1,28,x
./conllu_clan/Enfants_Trans_3-4_ans_guillaume1_pol.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,351,103,3;00.07,3,210,2.038095,2,7.000000,0,0,0,0,0,18,3,0,0,1,0,0,2,0,8,0,0,3,x
./conllu_clan/Enfants_Trans_3-4_ans_jonathan1_fra.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,359,100,3;11.18,3.91667,183,2.224044,0,0,1,2,0,4,5,22,1,0,1,0,3,0,3,0,1,0,0,19,x
./conllu_clan/Enfants_Trans_3-4_ans_jules1_per.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,1149,372,3;04.16,3.33333,626,1.876997,2,7.000000,0,2,1,1,12,47,6,0,1,0,0,1,4,0,11,0,0,30,x
./conllu_clan/Enfants_Trans_3-4_ans_kelly1_ham.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,517,87,3;07.25,3.58333,153,2.405229,2,8.000000,0,0,0,3,10,44,0,0,0,0,1,0,4,0,4,0,0,15,x
./conllu_clan/Enfants_Trans_3-4_ans_leo1_rom.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,1445,426,3;07.22,3.58333,918,2.236383,1,8.000000,2,1,2,3,13,58,9,0,7,1,3,2,8,0,15,0,0,26,x
./conllu_clan/Enfants_Trans_3-4_ans_leo1_roy.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,217,62,3;09.15,3.75,129,2.472868,0,0,0,0,0,12,3,19,2,0,0,3,2,0,0,0,5,0,0,3,x
./conllu_clan/Enfants_Trans_3-4_ans_loris1_peu.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,594,177,3;03.10,3.25,364,2.145604,3,7.666667,1,0,0,5,7,19,1,0,5,0,0,1,8,0,4,0,0,12,x
./conllu_clan/Enfants_Trans_3-4_ans_lucie1_vic.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,3077,905,3;06.15,3.5,1654,1.952237,7,7.142857,22,9,1,81,44,161,15,0,14,2,1,9,19,0,38,10,0,72,x
./conllu_clan/Enfants_Trans_3-4_ans_lucile1_flo.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,368,125,3;00.10,3,273,2.249084,2,7.000000,0,0,0,0,4,24,2,0,0,0,0,0,6,0,1,0,0,7,x
./conllu_clan/Enfants_Trans_3-4_ans_manon1_rej.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,942,295,3;05.16,3.41667,565,2.168142,4,7.000000,0,0,0,2,4,42,5,0,4,0,6,4,4,0,22,0,0,20,x
./conllu_clan/Enfants_Trans_3-4_ans_marianne1_ste.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,419,256,3;03.16,3.25,658,1.822188,6,7.333333,0,0,0,0,1,5,0,0,1,0,0,1,0,0,2,0,0,2,x
./conllu_clan/Enfants_Trans_3-4_ans_melanie1_lem.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,180,49,3;09.18,3.75,94,2.287234,1,10.000000,0,0,0,4,0,8,0,0,0,0,1,1,0,0,1,0,0,6,x
./conllu_clan/Enfants_Trans_3-4_ans_naomi1_sli.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,1533,445,3;03.14,3.25,880,2.236364,15,7.200000,1,0,0,3,10,104,12,0,2,1,3,5,7,0,12,0,0,38,x
./conllu_clan/Enfants_Trans_3-4_ans_nathan1_mai.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,2116,559,3;03.17,3.25,1149,2.275022,4,7.500000,1,0,0,1,26,101,19,0,7,1,5,17,12,0,20,0,0,22,x
./conllu_clan/Enfants_Trans_3-4_ans_ophelie1_baq.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,912,265,3;02.13,3.16667,960,2.371875,1,7.000000,0,0,0,3,10,48,9,0,4,0,1,2,8,0,1,0,0,25,x
./conllu_clan/Enfants_Trans_3-4_ans_rose1_rou.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,263,82,3;01.14,3.08333,176,2.051136,0,0,0,0,0,1,2,35,2,0,1,1,1,0,0,0,0,1,0,12,x
./conllu_clan/Enfants_Trans_3-4_ans_thibaud1_son.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,127,56,3;01.26,3.08333,219,2.369863,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,4,x
./conllu_clan/Enfants_Trans_3-4_ans_thibault1_cor.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,171,79,3;09.09,3.75,170,1.776471,2,7.000000,0,0,0,0,2,5,0,0,0,0,0,1,1,0,5,0,0,1,x
./conllu_clan/Enfants_Trans_3-4_ans_thibault1_lev.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,471,96,3;09.09,3.75,177,2.542373,1,7.000000,1,1,0,4,3,39,3,0,0,5,1,3,0,0,0,0,0,19,x
./conllu_clan/Enfants_Trans_3-4_ans_thomas1_pel.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,224,106,3;07.29,3.58333,250,1.928000,1,7.000000,0,0,0,0,1,5,2,0,0,0,1,1,1,0,1,0,0,5,x
./conllu_clan/Enfants_Trans_3-4_ans_valentine1_bah.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,269,65,3;06.14,3.5,128,2.554688,1,7.000000,0,0,0,2,3,16,1,0,3,0,0,0,0,0,3,0,0,6,x
./conllu_clan/Enfants_Trans_3-4_ans_yassine1_nic.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,1472,332,3;10.17,3.83333,699,2.523605,11,7.636364,2,2,0,0,11,87,16,0,5,3,5,10,10,0,17,3,0,43,x
./conllu_clan/Enfants_Trans_3-4_ans_youssef1_tor.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,491,113,3;11.08,3.91667,211,2.545024,0,0,0,0,0,5,2,40,2,0,1,0,2,0,2,0,1,0,1,11,x
./conllu_clan/Enfants_Trans_4-5_ans_Aela1_Ber_Anon.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,928,184,4;04.24,4.33333,303,2.524752,11,7.363636,0,1,0,4,5,58,9,0,1,0,3,2,4,0,5,2,1,27,x
./conllu_clan/Enfants_Trans_4-5_ans_Alicia1_Bre_Anon.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,175,59,4;10.24,4.83333,156,2.391026,2,7.500000,1,0,0,0,2,3,0,0,2,0,0,0,5,0,1,0,0,4,x
./conllu_clan/Enfants_Trans_4-5_ans_Cassandre1_And_Anon.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,523,146,4;10.23,4.83333,294,1.792517,1,7.000000,0,0,0,1,4,31,3,0,4,0,4,1,4,0,5,0,0,6,x
./conllu_clan/Enfants_Trans_4-5_ans_Claire1_Kam_Anon.tei_corpo2.tei_corpo-gsd.conllu.cex,TRANS,CHI,318,97,4;05.16,4.41667,246,2.479675,4,7.250000,1,0,0,5,4,19,4,0,1,0,1,2,6,0,6,0,0,7,x
