,sent_id,sentence,DiversitéLemmes,ProportionsVerbes,ProportionNoms,ProportionsAdjectif,ProportionClitiques,ProportionStopWords,ProportionSymboles,RapportPonctuationSurMots,ProportionAdvTemp,ProportionVerbeEtat,PropAddition,PropBut,PropCause,PropComparaison,PropConcession,PropConclusion,PropCondition,PropConsequence,PropEnumeration,PropExplication,PropIllustration,PropJustification,PropOpposition,PropRestriction,PropExclusion,PropTemps
235,235,oh il a plus de cheveux !,6,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,3.6666666666666665,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,236,le papa il a fait la boule à zéro !,8,0.1111111111111111,0.2222222222222222,0.0,0.0,0.5555555555555556,3.4444444444444446,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,237,tiens vas-y essaye voir la coiffure .,7,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,4.571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,238,tu veux que je le mette c'est dur hein ?,9,0.2,0.0,0.0,0.0,0.6,3.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,239,ah eh allez mets ta coupe !,6,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,3.8333333333333335,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,240,c'est bon ?,3,0.0,0.0,0.0,0.0,1.0,3.3333333333333335,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,241,ah !,1,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,242,"allez viens on va prendre les bébés et on va leur faire faire la promenade .
voilà .
allez on pend euh la poussette ah xxx ...
allez vas-y mets les bébés dans la poussette .",20,0.36363636363636365,0.18181818181818182,0.0,0.0,0.21212121212121213,4.333333333333333,0.12121212121212122,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,243,"comme ça la petite fille elle va promener son nounours .
on va aller au parc .",14,0.23529411764705882,0.17647058823529413,0.0,0.0,0.4117647058823529,3.9411764705882355,0.11764705882352941,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0
244,244,ça va être bien on va se promener .,7,0.375,0.0,0.0,0.0,0.25,4.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,245,c'est le papa qui pousse ou la maman ?,8,0.1111111111111111,0.2222222222222222,0.0,0.0,0.6666666666666666,3.5555555555555554,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,246,"papa .
attends regarde il faut le lever il faut le lever Samuel regarde .
ah oui j'ai pas vu .",13,0.42105263157894735,0.05263157894736842,0.0,0.0,0.3684210526315789,4.631578947368421,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,247,"voilà c'est ça qui fait que tu peux ...
tatadatadalalala !",10,0.3,0.0,0.0,0.0,0.6,5.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,248,aouh@o !,1,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,249,"mais non .
ah j'ai la tête en bas c'est pour ça !",13,0.07692307692307693,0.15384615384615385,0.0,0.0,0.6923076923076923,3.1538461538461537,0.15384615384615385,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
250,250,"comme ça on va aller un peu se promener les enfants ils seront contents .
deeuhiheu@o !",14,0.2,0.13333333333333333,0.0,0.0,0.4666666666666667,4.533333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
251,251,han@o les bébés !,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,4.333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,252,xxx la grande ici ?,5,0.0,0.0,0.0,0.0,0.5,3.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,253,bon là elle peut pas parce qu'elle pousse son bébé mais tu vois comme toi quand t'étais dans la poussette on avait mis ça pour que ta soeur elle soit devant la poussette tu te rappelles plus t'étais petit .,31,0.14285714285714285,0.09523809523809523,0.0,0.0,0.5952380952380952,4.023809523809524,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808
254,254,"nan je suis ri j'étais rikiki mais je sais comment je suis maintenant quand j'étais bébé tout xxx comme ça .
tu te rappelles t'avais une euh y avais une euh ça là sur la poussette ?",15,0.09090909090909091,0.045454545454545456,0.0,0.0,0.7272727272727273,4.090909090909091,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456
255,255,Tu te rappelle plus xxx ?,5,0.2,0.0,0.0,0.0,0.2,4.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,256,tutulutulu@o !,1,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,257,allez on va promener la papa et /.,7,0.375,0.125,0.0,0.0,0.25,3.75,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,258,nan on rentre !,3,0.3333333333333333,0.0,0.0,0.0,0.0,4.333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,259,ah ça y est déjà !,5,0.0,0.0,0.0,0.0,0.4,2.8,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,260,bon alors on rentre alors .,4,0.2,0.0,0.0,0.0,0.6,4.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
